%             X (in)              Y (in)              Z (in)         RealPolX         RealPolY         RealPolZ
        7.1570121        3.0960362            0.625       -1059956.9        1567144.3        13515.426 
        6.9436237        2.9558712            0.125       -1784982.8        2200299.6       -161.14641 
        6.9436237        2.9558712            0.375         -1777733        2196282.8       -3330.0731 
        6.9436237        2.9558712            0.625       -1784057.4        2191542.6        8585.3038 
        6.6543972            3.125            0.125       -2437610.5        397289.31       -2069.7642 
        6.6543972            3.125            0.375         -2450193         400423.6       -29133.012 
        6.6543972            3.125            0.625       -2298104.1        414356.28       -15523.813 
        6.7556995            3.375            0.125       -1692647.5        700241.29        972.39875 
        6.7556995            3.375            0.375         -1688938        709315.86       -2998.0072 
        6.7556995            3.375            0.625       -1695095.1        712744.05         3296.618 
        6.8570017            3.625            0.125         -1326469        495655.27          7122.08 
        6.8570017            3.625            0.375       -1320990.8        511014.15        18322.053 
        6.8570017            3.625            0.625       -1324627.5        512076.96        19778.269 
        6.9583039            3.875            0.125       -1062874.1        201968.29        8661.9292 
        6.9583039            3.875            0.375       -1051955.6        212511.64         74229.53 
        6.9583039            3.875            0.625       -1142431.9        235158.91        82641.307 
        6.4142018            3.125            0.125       -2029971.8        121349.65        841.85161 
        6.4142018            3.125            0.375       -2061562.9        121858.02        559.51369 
        6.4142018            3.125            0.625       -1784614.6        133728.36        16642.144 
        6.5110017            3.375            0.125       -1876213.9        316939.07        1527.3467 
        6.5110017            3.375            0.375       -1878702.1        320553.99        3348.7417 
        6.5110017            3.375            0.625       -1881415.6        359160.74        10418.145 
        6.6078016            3.625            0.125       -1579896.5        298016.35         4440.001 
        6.6078016            3.625            0.375       -1581904.8        304120.17        6830.8843 
        6.6078016            3.625            0.625       -1559647.2        329241.71        9163.0781 
        6.7046015            3.875            0.125       -1372731.5        115131.15        8151.5291 
        6.7046015            3.875            0.375       -1339227.1        119553.46        12783.063 
        6.7046015            3.875            0.625       -1542072.8        130733.14        15733.054 
        6.1740064            3.125            0.125         -1872352         32030.36         4317.206 
        6.1740064            3.125            0.375       -1904755.7        29738.444         13337.68 
        6.1740064            3.125            0.625       -1570052.5        27968.299        29903.017 
        6.2663039            3.375            0.125       -1840807.2        131469.74        4557.3775 
        6.2663039            3.375            0.375       -1842387.5        131969.46        12725.542 
        6.2663039            3.375            0.625       -1847620.9         145841.5        19711.413 
        6.3586015            3.625            0.125       -1705955.8        164938.34        5082.4332 
        6.3586015            3.625            0.375       -1713117.6        169508.93         14846.65 
        6.3586015            3.625            0.625       -1695424.1         191656.6         19965.16 
        6.4508991            3.875            0.125       -1553962.2        82402.172        4851.6336 
        6.4508991            3.875            0.375       -1536347.4        85818.526        15902.671 
        6.4508991            3.875            0.625         -1740083        106631.23         25046.19 
        5.9338109            3.125            0.125       -1793017.2        310.05181        6592.7523 
        5.9338109            3.125            0.375       -1826146.3       -3289.0088         20897.64 
        5.9338109            3.125            0.625         -1459039        -9901.607        38319.601 
        6.0216062            3.375            0.125       -1790923.7         52773.81        6872.5555 
        6.0216062            3.375            0.375         -1789911        51130.876        18335.285 
        6.0216062            3.375            0.625         -1797068        60076.083        24995.218 
        6.1094015            3.625            0.125       -1735018.3        77547.433        6900.1927 
        6.1094015            3.625            0.375         -1741422        81239.472        19408.919 
        6.1094015            3.625            0.625       -1721052.9        98773.039        24839.926 
        6.1971967            3.875            0.125       -1660286.6        46764.912        6026.0018 
        6.1971967            3.875            0.375       -1641126.9        50304.048        22088.073 
        6.1971967            3.875            0.625       -1873916.3         68954.91        33605.022 
        5.6936155            3.125            0.125       -1741081.7       -14861.351        8166.0253 
        5.6936155            3.125            0.375       -1775138.4       -19371.335        26303.596 
        5.6936155            3.125            0.625       -1387222.5        -29480.31        44919.049 
