%             X (in)              Y (in)              Z (in)         RealPolX         RealPolY         RealPolZ       RealFieldX       RealFieldY       RealFieldZ        RealFluxX        RealFluxY        RealFluxZ            |Pol|          |Field|           |Flux|
            -7.75       -1.5408745            0.625        5589.5123        1136092.9       -7666.2538        5.5951074        1137.2301       -7.6739277     0.0070310193        1.4290855     -0.009643342        1136132.5        1137.2698        1.4291354 
             -7.5       -1.4911688            0.125        858.06503          1201786       -1101.8208       0.85892395         1202.989       -1.1029237     0.0010793557        1.5117206    -0.0013859749        1201786.9        1202.9898        1.5117216 
             -7.5       -1.4911688            0.375        1166.3093        1201438.5        -2804.821        1.1674768        1202.6412       -2.8076286     0.0014670946        1.5112835    -0.0035281702        1201442.4         1202.645        1.5112883 
             -7.5       -1.4911688            0.625       -4257.7056        1199771.3        -5194.113       -4.2619676        1200.9723       -5.1993124    -0.0053557464        1.5091863    -0.0065336486        1199790.1        1200.9911        1.5092099 
            -7.25       -1.4414632            0.125       -278.31331        1204862.3       -1122.9695       -0.2785919        1206.0683       -1.1240936   -0.00035008891        1.5155902    -0.0014125777        1204862.8        1206.0689        1.5155909 
            -7.25       -1.4414632            0.375       -722.53313        1205538.1        -3209.335      -0.72325639        1206.7449       -3.2125476   -0.00090887078        1.5164403    -0.0040370064        1205542.6        1206.7494         1.516446 
            -7.25       -1.4414632            0.625       -5616.9641        1201788.1        -4930.388       -5.6225867        1202.9911       -4.9353234    -0.0070655508        1.5117231    -0.0062019102        1201811.3        1203.0143        1.5117524 
               -7       -1.3917576            0.125         230.9683        1206965.4       -852.41984        0.2311995        1208.1735      -0.85327311    0.00029053387        1.5182356    -0.0010722546        1206965.7        1208.1739         1.518236 
               -7       -1.3917576            0.375       -244.00519          1205778       -2911.5077      -0.24424944         1206.985       -2.9144221    -0.0003069329        1.5167421    -0.0036623708        1205781.5        1206.9885        1.5167465 
               -7       -1.3917576            0.625       -4122.4073        1217844.5       -4915.2011       -4.1265338        1219.0635       -4.9201212    -0.0051855553        1.5319204    -0.0061828066        1217861.4        1219.0805        1.5319417 
            -7.75        -1.284062            0.125         4850.395        1202121.8       -696.42633        4.8552503        1203.3251      -0.69712345     0.0061012874         1.512143   -0.00087603116        1202131.8        1203.3351        1.5121555 
            -7.75        -1.284062            0.375        5470.0774        1205460.6       -1588.2428        5.4755529        1206.6672       -1.5898326     0.0068807827        1.5163428    -0.0019978426          1205474        1206.6807        1.5163597 
            -7.75        -1.284062            0.625        5273.8216        1162140.6        -6333.569        5.2791007        1163.3039       -6.3399089     0.0066339136        1.4618508    -0.0079669645        1162169.9        1163.3332        1.4618876 
             -7.5       -1.2426407            0.125        2063.0379        1205917.9       -918.79922         2.065103        1207.1251      -0.91971894      0.002595085        1.5169181    -0.0011557529        1205920.1        1207.1272        1.5169207 
             -7.5       -1.2426407            0.375        2345.9547        1205811.4       -2355.0271         2.348303        1207.0185       -2.3573844     0.0029509646        1.5167841    -0.0029623766          1205816         1207.023        1.5167899 
             -7.5       -1.2426407            0.625       -1910.1225        1204415.9       -4266.9451       -1.9120345        1205.6215       -4.2712163    -0.0024027334        1.5150287    -0.0053673687          1204425        1205.6306        1.5150401 
            -7.25       -1.2012193            0.125        1027.3162        1207289.6       -925.92066        1.0283445        1208.4981      -0.92684751     0.0012922559        1.5186435    -0.0011647109        1207290.4        1208.4989        1.5186445 
            -7.25       -1.2012193            0.375        685.54881          1207881       -2626.8785       0.68623505        1209.0901        -2.629508    0.00086234839        1.5193875    -0.0033043372        1207884.1        1209.0932        1.5193913 
            -7.25       -1.2012193            0.625       -3222.7567        1205140.5       -4007.3249       -3.2259827        1206.3469       -4.0113362    -0.0040538894        1.5159402    -0.0050407938        1205151.5        1206.3578         1.515954 
               -7        -1.159798            0.125        701.62129        1208098.6       -704.74798       0.70232362        1209.3079      -0.70545343    0.00088256589        1.5196611   -0.00088649893          1208099        1209.3083        1.5196616 
               -7        -1.159798            0.375        321.41403        1207402.6       -2398.1728       0.32173576        1208.6112       -2.4005734    0.00040430508        1.5187856    -0.0030166495          1207405        1208.6136        1.5187886 
               -7        -1.159798            0.625       -2819.2443        1215833.4       -4014.5261       -2.8220663        1217.0505       -4.0185446    -0.0035463131        1.5293907    -0.0050498521        1215843.3        1217.0604        1.5294032 
            -7.75       -1.0272496            0.125        4140.0185        1206536.4       -565.17222        4.1441627        1207.7441      -0.56573796     0.0052077084         1.517696   -0.00071092729        1206543.6        1207.7513        1.5177051 
            -7.75       -1.0272496            0.375        4633.3353        1208680.9       -1319.3133        4.6379733        1209.8908       -1.3206339     0.0058282491        1.5203936    -0.0016595575        1208690.5        1209.9004        1.5204056 
            -7.75       -1.0272496            0.625         4516.612        1181544.6       -5011.9812        4.5211331        1182.7273       -5.0169982     0.0056814234         1.486259    -0.0063045459        1181563.9        1182.7466        1.4862832 
             -7.5      -0.99411255            0.125        2296.7706          1209052       -733.12963        2.2990696        1210.2623       -0.7338635     0.0028890961        1.5208605   -0.00092220007        1209054.4        1210.2647        1.5208635 
             -7.5      -0.99411255            0.375        2535.2341        1209143.6       -1888.7163        2.5377719         1210.354       -1.8906069     0.0031890582        1.5209757    -0.0023758067        1209147.8        1210.3581        1.5209809 
             -7.5      -0.99411255            0.625       -731.62329        1207843.3       -3368.1702      -0.73235565        1209.0524       -3.3715418   -0.00092030525          1.51934    -0.0042368043        1207848.2        1209.0573        1.5193462 
            -7.25      -0.96097546            0.125        1373.0485        1209392.7       -730.17958        1.3744229        1210.6033      -0.73091049     0.0017271508         1.521289   -0.00091848921        1209393.7        1210.6043        1.5212902 
            -7.25      -0.96097546            0.375        1114.7735        1209912.5       -2071.5157        1.1158894        1211.1236       -2.0735893      0.001402268        1.5219428    -0.0026057492        1209914.7        1211.1259        1.5219457 
            -7.25      -0.96097546            0.625       -1902.8095        1208014.1       -3143.2443       -1.9047143        1209.2233       -3.1463907    -0.0023935345        1.5195548    -0.0039538711        1208019.7        1209.2289        1.5195618 
               -7      -0.92783838            0.125        779.63575        1209688.2       -558.52971       0.78041617        1210.8991       -0.5590888    0.00098069988        1.5216607    -0.0007025717        1209688.6        1210.8995        1.5216611 
               -7      -0.92783838            0.375        483.43756        1209379.9          -1897.7       0.48392148        1210.5904       -1.8995996    0.00060811367        1.5212728    -0.0023871073        1209381.4         1210.592        1.5212748 
               -7      -0.92783838            0.625       -1957.3187        1214866.2       -3152.6916       -1.9592779        1216.0822       -3.1558474    -0.0024621013         1.528174    -0.0039657549        1214871.8        1216.0879        1.5281811 
            -7.75      -0.77043723            0.125        3146.3149        1209443.1       -424.74543        3.1494644        1210.6537       -0.4251706     0.0039577337        1.5213523   -0.00053428513        1209447.2        1210.6579        1.5213576 
            -7.75      -0.77043723            0.375        3514.3135        1210685.7       -1001.8826        3.5178313        1211.8976       -1.0028855     0.0044206372        1.5229155    -0.0012602631        1210691.3        1211.9032        1.5229224 
            -7.75      -0.77043723            0.625        3453.9417        1195684.4       -3706.5688        3.4573991        1196.8812        -3.710279     0.0043446959        1.5040453    -0.0046624741        1195695.1         1196.892        1.5040588 
             -7.5      -0.74558441            0.125         1999.073        1211305.8       -544.51636        2.0010741        1212.5183      -0.54506142     0.0025146238        1.5236954   -0.00068494438        1211307.6        1212.5201        1.5236977 
             -7.5      -0.74558441            0.375        2181.8435        1211543.4       -1396.8246        2.1840275        1212.7562       -1.3982228     0.0027445299        1.5239944    -0.0017570586        1211546.2        1212.7589        1.5239978 
             -7.5      -0.74558441            0.625       -201.73378        1210292.7       -2475.6302      -0.20193572        1211.5042       -2.4781083   -0.00025375991        1.5224211    -0.0031140828        1210295.2        1211.5067        1.5224243 
            -7.25       -0.7207316            0.125        1302.1381        1211169.8       -537.81939        1.3034415        1212.3822      -0.53835775      0.001637953        1.5235244    -0.0006765203        1211170.6         1212.383        1.5235254 
            -7.25       -0.7207316            0.375        1121.2178        1211642.5       -1530.0732        1.1223402        1212.8554       -1.5316048     0.0014103742         1.524119    -0.0019246714          1211644        1212.8569        1.5241209 
            -7.25       -0.7207316            0.625        -1093.977          1210341       -2312.0976       -1.0950721        1211.5525        -2.314412    -0.0013761081        1.5224818    -0.0029083759        1210343.7        1211.5552        1.5224852 
               -7      -0.69587878            0.125        658.77113        1211170.2        -409.7307       0.65943056        1212.3826      -0.41014084    0.00082866488        1.5235249   -0.00051539818        1211170.4        1212.3828        1.5235252 
               -7      -0.69587878            0.375        448.97398        1211159.5       -1387.4397        0.4494234        1212.3719       -1.3888285    0.00056476211        1.5235115    -0.0017452534        1211160.4        1212.3728        1.5235126 
               -7      -0.69587878            0.625       -1328.4622        1214391.5       -2300.5369        -1.329792        1215.6071       -2.3028397    -0.0016710659        1.5275769    -0.0028938337        1214394.4          1215.61        1.5275806 
            -7.75      -0.51362482            0.125        2073.2847        1211364.1       -278.62612        2.0753601        1212.5767      -0.27890503     0.0026079744        1.5237688    -0.0003504824        1211365.9        1212.5785        1.5237711 
            -7.75      -0.51362482            0.375        2315.6988        1211978.1       -664.04811        2.3180168        1213.1912      -0.66471283     0.0029129059        1.5245411   -0.00083530277        1211980.4        1213.1936        1.5245441 
            -7.75      -0.51362482            0.625        2273.9168        1205390.8       -2423.7445         2.276193        1206.5974       -2.4261707     0.0028603484        1.5162551     -0.003048816        1205395.4         1206.602        1.5162608 
             -7.5      -0.49705627            0.125        1355.3248        1212743.9       -353.87434        1.3566815        1213.9578      -0.35422857     0.0017048562        1.5255044   -0.00044513675        1212744.7        1213.9586        1.5255054 
             -7.5      -0.49705627            0.375        1481.6798        1213082.4       -913.72554        1.4831629        1214.2967      -0.91464018     0.0018637975        1.5259302    -0.0011493707        1213083.6        1214.2979        1.5259318 
             -7.5      -0.49705627            0.625        -69.00273        1211868.4       -1613.2537     -0.069071802        1213.0814       -1.6148686   -8.6798187e-05        1.5244031    -0.0020293037        1211869.4        1213.0825        1.5244044 
            -7.25      -0.48048773            0.125        933.18656        1212484.2       -345.41277       0.93412068        1213.6979      -0.34575852     0.0011738507        1.5251778   -0.00043449298        1212484.6        1213.6983        1.5251783 
            -7.25      -0.48048773            0.375        825.76654        1212921.9       -981.65632       0.82659313         1214.136      -0.98263896     0.0010387276        1.5257283    -0.0012348205        1212922.6        1214.1367        1.5257292 
            -7.25      -0.48048773            0.625       -610.84426        1212018.4       -1488.7159      -0.61145572        1213.2316       -1.4902062   -0.00076837792        1.5245918    -0.0018726483        1212019.4        1213.2327        1.5245931 
               -7      -0.46391919            0.125        497.22814        1212300.1       -260.48969       0.49772586        1213.5136      -0.26075044    0.00062546077        1.5249462   -0.00032766867        1212300.3        1213.5138        1.5249464 
               -7      -0.46391919            0.375        367.26958          1212495       -878.49546       0.36763722        1213.7087      -0.87937483    0.00046198655        1.5251914     -0.001105055        1212495.4        1213.7091        1.5251918 
               -7      -0.46391919            0.625       -781.54199        1214162.2        -1460.709      -0.78232431        1215.3776       -1.4621712   -0.00098309773        1.5272885    -0.0018374185        1214163.3        1215.3787        1.5272899 
            -7.75      -0.25681241            0.125        1011.5378        1212448.9       -128.27975        1.0125504        1213.6625      -0.12840816     0.0012724083        1.5251333   -0.00016136245        1212449.3         1213.663        1.5251339 
            -7.75      -0.25681241            0.375        1128.6605        1212696.2       -301.50531        1.1297903        1213.9101      -0.30180712     0.0014197364        1.5254444   -0.00037926201        1212696.7        1213.9106        1.5254451 
            -7.75      -0.25681241            0.625        1095.4526          1211028       -1143.2563        1.0965492        1212.2402       -1.1444007     0.0013779643         1.523346    -0.0014380963          1211029        1212.2412        1.5233473 
             -7.5      -0.24852814            0.125        696.58991        1213548.8       -161.96738       0.69728719        1214.7635       -0.1621295    0.00087623693        1.5265169   -0.00020373794          1213549        1214.7637        1.5265171 
             -7.5      -0.24852814            0.375        762.44206        1213948.5       -416.84416       0.76320526        1215.1637      -0.41726142    0.00095907202        1.5270197   -0.00052434617        1213948.8         1215.164        1.5270201 
             -7.5      -0.24852814            0.625        3.5273385        1212736.3       -750.25774     0.0035308693        1213.9503      -0.75100875    4.4370213e-06        1.5254949   -0.00094374543        1212736.5        1213.9505        1.5254952 
            -7.25      -0.24024387            0.125        498.28459        1213223.5       -153.13049       0.49878337         1214.438      -0.15328377    0.00062678967        1.5261078   -0.00019262207        1213223.6        1214.4381        1.5261079 
            -7.25      -0.24024387            0.375        459.61096        1213640.8       -438.78134       0.46007103        1214.8557      -0.43922056    0.00057814231        1.5266327   -0.00055194084          1213641        1214.8558        1.5266329 
            -7.25      -0.24024387            0.625       -226.93997        1212982.1       -680.52066      -0.22716713        1214.1963      -0.68120186   -0.00028546664        1.5258041   -0.00085602351        1212982.3        1214.1965        1.5258044 
               -7      -0.23195959            0.125        287.61135          1212963       -110.61637       0.28789925        1214.1771      -0.11072709    0.00036178486          1.52578   -0.00013914377          1212963        1214.1772          1.52578 
               -7      -0.23195959            0.375        235.27868        1213271.7        -368.0978        0.2355142        1214.4862      -0.36846626    0.00029595587        1.5261684   -0.00046302836        1213271.8        1214.4863        1.5261685 
               -7      -0.23195959            0.625        -295.1671        1214055.7        -627.9736      -0.29546256         1215.271       -0.6286022    -0.0003712892        1.5271546   -0.00078992483        1214055.9        1215.2712        1.5271548 
            -7.75    9.2981178e-16            0.125       -53.749055        1212726.8        23.069029     -0.053802858        1213.9408      0.023092121   -6.7610666e-05         1.525483    2.9018415e-05        1212726.8        1213.9408         1.525483 
            -7.75    1.0755286e-15            0.375        -62.24535        1212858.5        65.291845     -0.062307658        1214.0726      0.065357203   -7.8298112e-05        1.5256486    8.2130283e-05        1212858.5        1214.0726        1.5256486 
            -7.75    1.0824674e-15            0.625       -95.326455        1212739.2        129.50737     -0.095421877        1213.9531       0.12963701   -0.00011991067        1.5254985    0.00016290667        1212739.2        1213.9531        1.5254985 
             -7.5    8.2919782e-16            0.125        7.5948898        1213737.3        30.151969     0.0076024922        1214.9523      0.030182152    9.5535735e-06        1.5267541     3.792801e-05        1213737.3        1214.9523        1.5267541 
             -7.5    9.9573128e-16            0.375        10.483867        1214155.2        78.496151      0.010494361        1215.3706      0.078574725    1.3187603e-05        1.5272798    9.8739912e-05        1214155.2        1215.3706        1.5272798 
             -7.5    1.1206314e-15            0.625        21.563996        1212947.3        105.29261      0.021585582        1214.1615       0.10539801    2.7125242e-05        1.5257603    0.00013244705        1212947.3        1214.1615        1.5257603 
            -7.25    5.8980598e-16            0.125        54.962271        1213405.1        37.977687      0.055017289        1214.6197      0.038015703    6.9136764e-05        1.5263362    4.7771941e-05        1213405.1        1214.6197        1.5263362 
            -7.25    8.2225893e-16            0.375        82.443231        1213817.8        101.60428      0.082525757        1215.0329       0.10170599    0.00010370493        1.5268553    0.00012780751        1213817.8        1215.0329        1.5268553 
            -7.25    8.8817842e-16            0.625        133.24109        1213236.4        122.45773       0.13337446        1214.4509       0.12258031    0.00016760329        1.5261239    0.00015403896        1213236.4        1214.4509         1.526124 
               -7    4.2327253e-16            0.125        93.532171        1213109.7        39.614788      0.093625797        1214.3241      0.039654442    0.00011765365        1.5259646    4.9831242e-05        1213109.7        1214.3241        1.5259646 
               -7    7.2858386e-16            0.375        117.48618        1213447.5        140.48613       0.11760379        1214.6622       0.14062676    0.00014778528        1.5263895     0.0001767168        1213447.6        1214.6622        1.5263896 
               -7    8.5348395e-16            0.625        199.56485          1214028        198.91982       0.19976462        1215.2432       0.19911894    0.00025103162        1.5271197    0.00025022024          1214028        1215.2433        1.5271197 
            -7.75       0.25681241            0.125       -1119.4447        1212215.2        174.34761       -1.1205653        1213.4286       0.17452214    -0.0014081438        1.5248394    0.00021931098        1212215.7        1213.4291          1.52484 
            -7.75       0.25681241            0.375       -1253.6087        1212482.3        431.91479       -1.2548635         1213.696       0.43234714     -0.001576908        1.5251754    0.00054330343        1212483.1        1213.6968        1.5251763 
            -7.75       0.25681241            0.625       -1286.5437        1210576.3        1402.2022       -1.2878315        1211.7881        1.4036058    -0.0016183368        1.5227779      0.001763823        1210577.8        1211.7896        1.5227797 
             -7.5       0.24852814            0.125       -682.22549        1213320.8        222.15669       -0.6829084        1214.5353       0.22237907   -0.00085816801        1.5262301    0.00027944978          1213321        1214.5355        1.5262304 
             -7.5       0.24852814            0.375       -742.45963        1213716.9        573.56267      -0.74320283        1214.9318       0.57413681   -0.00093393622        1.5267283    0.00072148159        1213717.2        1214.9322        1.5267288 
             -7.5       0.24852814            0.625        38.621269        1212514.1        960.63582      0.038659929        1213.7279       0.96159741      4.85815e-05        1.5252154     0.0012083789        1212514.5        1213.7283        1.5252159 
            -7.25       0.24024387            0.125       -389.35341        1213000.9        228.87647      -0.38974315        1214.2151       0.22910558   -0.00048976569        1.5258277    0.00028790256          1213001        1214.2152        1.5258278 
            -7.25       0.24024387            0.375       -295.99376          1213421        641.43464      -0.29629005        1214.6356       0.64207672   -0.00037232906        1.5263561     0.0008068574        1213421.2        1214.6358        1.5263564 
            -7.25       0.24024387            0.625        491.74349        1212750.2         924.9772       0.49223572        1213.9642        0.9259031    0.00061856165        1.5255123     0.0011635242        1212750.6        1213.9646        1.5255129 
               -7       0.23195959            0.125       -101.51904        1212747.7        189.57427      -0.10162066        1213.9616       0.18976403   -0.00012770028        1.5255092    0.00023846452        1212747.7        1213.9616        1.5255092 
               -7       0.23195959            0.375       -1.4446307        1213032.6        648.01926    -0.0014460767        1214.2468       0.64866792   -1.8171936e-06        1.5258675    0.00081514015        1213032.7         1214.247        1.5258677 
               -7       0.23195959            0.625        692.63908        1214084.6        1024.6647       0.69333241        1215.2999        1.0256904     0.0008712672        1.5271908     0.0012889206        1214085.2        1215.3005        1.5271916 
            -7.75       0.51362482            0.125       -2182.4487        1210898.1        324.49781       -2.1846334        1212.1102       0.32482263    -0.0027452913        1.5231826    0.00040818415        1210900.1        1212.1122        1.5231851 
            -7.75       0.51362482            0.375        -2442.047        1211551.8         793.9677       -2.4444915        1212.7646       0.79476247    -0.0030718386        1.5240049    0.00099872797        1211554.5        1212.7673        1.5240083 
            -7.75       0.51362482            0.625       -2466.3586          1204488        2682.5111       -2.4688274        1205.6937        2.6851963      -0.00310242        1.5151194     0.0033743172        1204493.5        1205.6992        1.5151263 
             -7.5       0.49705627            0.125        -1343.464        1212289.1         413.7396       -1.3448088        1213.5026       0.41415376    -0.0016899365        1.5249323    0.00052044096        1212289.9        1213.5034        1.5249334 
             -7.5       0.49705627            0.375        -1464.666        1212620.3        1069.6636       -1.4661321        1213.8341        1.0707344    -0.0018423959        1.5253489     0.0013455245        1212621.6        1213.8355        1.5253506 
             -7.5       0.49705627            0.625         108.1774          1211425        1823.0361       0.10828568        1212.6377        1.8248609     0.0001360758        1.5238454     0.0022931879        1211426.4         1212.639        1.5238472 
            -7.25       0.48048773            0.125       -827.24244        1212039.9          420.544      -0.82807051        1213.2532       0.42096496    -0.0010405841        1.5246189    0.00052900018        1212040.3        1213.2535        1.5246193 
            -7.25       0.48048773            0.375       -665.95147        1212483.1        1182.6933      -0.66661809        1213.6968        1.1838772   -0.00083769699        1.5251764     0.0014877039        1212483.9        1213.6976        1.5251773 
            -7.25       0.48048773            0.625        870.57235        1211555.3        1731.8353       0.87144379        1212.7681        1.7335689     0.0010950886        1.5240093     0.0021784669        1211556.9        1212.7696        1.5240113 
               -7       0.46391919            0.125         -314.065        1211870.6        338.63264      -0.31437938        1213.0837       0.33897161   -0.00039506078        1.5244059    0.00042596428        1211870.7        1213.0838         1.524406 
               -7       0.46391919            0.375        -136.8616          1212018        1155.2551       -0.1369986        1213.2313        1.1564115   -0.00017215751        1.5245914     0.0014531896        1212018.6        1213.2318        1.5245921 
               -7       0.46391919            0.625        1174.0034        1214216.9        1853.9466        1.1751786        1215.4324        1.8558024      0.001476773        1.5273573       0.00233207        1214218.9        1215.4343        1.5273598 
            -7.75       0.77043723            0.125       -3257.7349        1208747.6        470.28877       -3.2609959        1209.9575       0.47075953    -0.0040978883        1.5204775    0.00059157387        1208752.1         1209.962        1.5204831 
            -7.75       0.77043723            0.375       -3643.1575          1210050        1130.9599       -3.6468043        1211.2613         1.132092    -0.0045827095        1.5221158     0.0014226288        1210056.1        1211.2673        1.5221234 
            -7.75       0.77043723            0.625       -3648.7477        1194331.2        3965.0426       -3.6524001        1195.5267        3.9690116    -0.0045897413        1.5023432     0.0049876071        1194343.4        1195.5389        1.5023585 
             -7.5       0.74558441            0.125        -1991.671        1210626.6        603.83597       -1.9936647        1211.8385       0.60444041    -0.0025053129        1.5228411    0.00075956223        1210628.4        1211.8403        1.5228434 
             -7.5       0.74558441            0.375       -2170.0623        1210853.2         1551.479       -2.1722345        1212.0653         1.553032    -0.0027297104        1.5231262     0.0019515976        1210856.2        1212.0682        1.5231299 
             -7.5       0.74558441            0.625        235.74395        1209630.2        2684.4581       0.23597993        1210.8411        2.6871453    0.00029654113        1.5215878     0.0033767664        1209633.2        1210.8441        1.5215915 
            -7.25        0.7207316            0.125       -1201.4382        1210505.7         611.9121       -1.2026408        1211.7174       0.61252463     -0.001511283         1.522689    0.00076972115        1210506.4        1211.7181        1.5226899 
            -7.25        0.7207316            0.375       -968.03225        1210986.5        1728.4244      -0.96900125        1212.1987        1.7301545    -0.0012176829        1.5232938     0.0021741763        1210988.1        1212.2003        1.5232958 
            -7.25        0.7207316            0.625        1345.0122        1209648.5        2553.0219        1.3463586        1210.8594        2.5555775     0.0016918841        1.5216108     0.0032114334          1209652        1210.8628        1.5216151 
               -7       0.69587878            0.125       -480.64017        1210528.5        486.52418      -0.48112129        1211.7402       0.48701119   -0.00060459484        1.5227177    0.00061199631        1210528.7        1211.7404        1.5227179 
               -7       0.69587878            0.375       -224.45414        1210447.4        1658.9318      -0.22467882        1211.6591        1.6605924   -0.00028233973        1.5226157     0.0020867619        1210448.6        1211.6602        1.5226172 
               -7       0.69587878            0.625        1712.4459        1214466.1        2688.0164        1.7141601        1215.6818        2.6907071     0.0021540771        1.5276708     0.0033812423        1214470.3         1215.686        1.5276761 
            -7.75        1.0272496            0.125       -4254.9469        1205616.2        610.23101       -4.2592061         1206.823       0.61084185    -0.0053522763        1.5165385    0.00076760651        1205623.8        1206.8307        1.5165482 
            -7.75        1.0272496            0.375       -4766.0279        1207840.7        1447.1415       -4.7707987        1209.0497        1.4485901    -0.0059951625        1.5193367      0.001820352        1207850.9          1209.06        1.5193496 
            -7.75        1.0272496            0.625       -4715.0447        1179742.5        5270.0674       -4.7197644        1180.9235        5.2753428    -0.0059310309        1.4839922     0.0066291913        1179763.7        1180.9447        1.4840189 
             -7.5       0.99411255            0.125       -2296.4309        1208152.4        791.68432       -2.2987296        1209.3618        0.7924768    -0.0028886688        1.5197288    0.00099585571        1208154.8        1209.3642        1.5197319 
             -7.5       0.99411255            0.375        -2531.615        1208229.3        2041.5206       -2.5341491        1209.4387        2.0435641    -0.0031845057        1.5198255     0.0025680184        1208233.6        1209.4431         1.519831 
             -7.5       0.99411255            0.625        757.75174          1206965        3575.6448       0.75851025        1208.1732        3.5792241    0.00095317209        1.5182352     0.0044977856        1206970.5        1208.1787        1.5182422 
            -7.25       0.96097546            0.125       -1280.4428        1208511.3        802.78967       -1.2817245         1209.721       0.80359327    -0.0016106625        1.5201803     0.0010098251        1208512.3         1209.722        1.5201815 
            -7.25       0.96097546            0.375       -971.63066        1209041.5        2265.9651      -0.97260326        1210.2518        2.2682334    -0.0012222093        1.5208472     0.0028503461          1209044        1210.2543        1.5208504 
            -7.25       0.96097546            0.625        2140.9745        1207094.6        3381.0082        2.1431176        1208.3029        3.3843925     0.0026931211        1.5183982     0.0042529531        1207101.2        1208.3095        1.5184066 
               -7       0.92783838            0.125       -608.84673        1208837.2         633.4268      -0.60945619        1210.0473       0.63406086   -0.00076586523        1.5205902    0.00079678438        1208837.5        1210.0476        1.5205906 
               -7       0.92783838            0.375        -267.4466        1208436.4        2161.7662      -0.26771431         1209.646        2.1639302   -0.00033641973         1.520086     0.0027192749        1208438.3         1209.648        1.5200885 
               -7       0.92783838            0.625        2329.0937        1214951.3        3532.0752        2.3314252        1216.1675        3.5356109     0.0029297553        1.5282811     0.0044429796        1214958.7        1216.1749        1.5282904 
            -7.75         1.284062            0.125       -4970.8192        1200984.6        740.83501        -4.975795        1202.1868       0.74157658    -0.0062527685        1.5107125    0.00093189262        1200995.1        1202.1973        1.5107257 
            -7.75         1.284062            0.375       -5608.7209        1204423.8        1714.3371       -5.6143352        1205.6294        1.7160532    -0.0070551817        1.5150386     0.0021564561          1204438        1205.6437        1.5150565 
            -7.75         1.284062            0.625       -5477.7782        1159892.1        6591.1816       -5.4832615        1161.0532        6.5977794    -0.0068904696        1.4590225     0.0082910141        1159923.8        1161.0849        1.4590623 
             -7.5        1.2426407            0.125       -2073.6473        1204803.5        976.32612        -2.075723        1206.0095       0.97730343    -0.0026084305        1.5155162     0.0012281157        1204805.7        1206.0117         1.515519 
             -7.5        1.2426407            0.375       -2354.7052        1204678.5        2505.3885       -2.3570623        1205.8844        2.5078964    -0.0029619718         1.515359     0.0031515156        1204683.4        1205.8893        1.5153652 
             -7.5        1.2426407            0.625        1924.4242        1203326.5        4472.7244        1.9263506         1204.531        4.4772016     0.0024207235        1.5136583     0.0056262174        1203336.3        1204.5409        1.5136707 
            -7.25        1.2012193            0.125       -946.73686        1206194.1        996.59917      -0.94768455        1207.4015       0.99759677    -0.0011908955        1.5172655     0.0012536171        1206194.9        1207.4023        1.5172665 
            -7.25        1.2012193            0.375       -556.95203        1206798.1        2816.3004      -0.55750954        1208.0062        2.8191195   -0.00070058715        1.5180253     0.0035426101        1206801.6        1208.0096        1.5180296 
            -7.25        1.2012193            0.625         3442.811        1203996.7        4241.0868        3.4462573        1205.2019        4.2453321     0.0043306946        1.5145014     0.0053348417        1204009.1        1205.2144         1.514517 
               -7         1.159798            0.125       -541.05091        1207041.7        777.12545       -0.5415925        1208.2499       0.77790335   -0.00068058521        1.5183316    0.00097754219          1207042        1208.2503        1.5183321 
               -7         1.159798            0.375       -117.18136        1206232.3        2652.4589      -0.11729865        1207.4397         2.655114   -0.00014740184        1.5173135     0.0033365147        1206235.2        1207.4426        1.5173172 
               -7         1.159798            0.625        3174.6353        1215915.8        4383.3651        3.1778131         1217.133        4.3877528     0.0039933577        1.5294944     0.0055138128        1215927.9         1217.145        1.5295095 
            -7.75        1.5408745            0.125        -5328.279        1193983.7        862.97859       -5.3336126        1195.1789       0.86384244    -0.0067024152        1.5019061     0.0010855364        1193995.9        1195.1911        1.5019214 
            -7.75        1.5408745            0.375       -6087.9187          1198993        1902.1893       -6.0940127        1200.1932        1.9040934    -0.0076579622        1.5082073     0.0023927543          1199010        1200.2102        1.5082286 
            -7.75        1.5408745            0.625       -5801.9039        1133402.5        7923.2598       -5.8077116         1134.537         7.931191    -0.0072981857        1.4257012     0.0099666286          1133445        1134.5796        1.4257548 
             -7.5        1.4911688            0.125       -886.02718        1200464.9        1158.0116      -0.88691409        1201.6666        1.1591707    -0.0011145291        1.5100587     0.0014566569        1200465.8        1201.6674        1.5100599 
             -7.5        1.4911688            0.375       -1194.1895        1200094.8        2952.0264       -1.1953849        1201.2961        2.9549813     -0.001502165        1.5095932     0.0037133391          1200099        1201.3003        1.5095985 
             -7.5        1.4911688            0.625        4254.0114        1198477.8        5397.8388        4.2582696        1199.6775        5.4032421     0.0053510994        1.5075592     0.0067899142        1198497.5        1199.6972        1.5075839 
            -7.25        1.4414632            0.125        340.64012        1203556.4        1191.1884        0.3409811        1204.7611        1.1923807    0.00042848949        1.5139475     0.0014983898          1203557        1204.7618        1.5139483 
            -7.25        1.4414632            0.375        829.74925        1204246.4        3392.3712       0.83057983        1205.4519         3.395767     0.0010437374        1.5148155     0.0042672466        1204251.5        1205.4569        1.5148219 
