%             X (in)              Y (in)              Z (in)         RealPolX         RealPolY         RealPolZ       RealFieldX       RealFieldY       RealFieldZ        RealFluxX        RealFluxY        RealFluxZ            |Pol|          |Field|           |Flux|
       0.41051848            4.375       0.10999809        -7740.671        208120.65        3491.2516       -117.28289        3153.3432        52.897751     -0.009874596       0.26549473     0.0044537094        208293.81        3155.9669       0.26571563 
       0.41051848            4.125       0.10999809       -28532.487         162881.7       -4238.8911       -432.31041        2467.9046       -64.225623     -0.036398238       0.20778445     -0.005407456         165416.2        2506.3061       0.21101765 
       0.41051848            3.875       0.10999809       -78477.225       -13941.009       -19756.713       -1189.0489        -211.2274       -299.34413      -0.10011159     -0.017784224     -0.025203184        82117.929         1244.211       0.10475595 
       0.41051848            3.625       0.10999809       -85098.908       -286056.17       -22174.181       -1289.3774       -4334.1844       -335.97243      -0.10855872      -0.36491528     -0.028287093        299268.52        4534.3716       0.38176998 
       0.41051848            3.375       0.10999809       -103487.56       -600792.06       -27038.039       -1567.9933         -9102.91       -409.66725       -0.1320167      -0.76641663     -0.034491805        610239.16        9246.0479       0.77846807 
       0.41051848            3.125       0.10999809        -136101.5       -1000500.6       -34979.067        -2062.144       -15159.099       -529.98587      -0.17362156       -1.2763156     -0.044621992          1010321        15307.894        1.2888433 
       0.41051848            2.875       0.10999809       -53276.886         -1322938       -10357.529       -807.22555       -20044.515       -156.93225       -0.0679641       -1.6876416     -0.013212861        1324050.8        20061.376        1.6890612 
       0.41051848            2.625       0.10999809       -21104.359       -1428214.6        589.34093       -319.76302       -21639.616         8.929408     -0.026922346       -1.8219406    0.00075180867        1428370.7         21641.98        1.8221396 
       0.41051848            2.375       0.10999809       -10935.713       -1462864.5        3291.5011       -165.69263       -22164.614        49.871229     -0.013950438       -1.8661427     0.0041988923        1462909.1         22165.29        1.8661995 
       0.41051848            2.125       0.10999809       -5377.8395       -1472906.1        3688.5465       -81.482417        -22316.76        55.887068    -0.0068603863       -1.8789525      0.004705394        1472920.6        22316.978        1.8789709 
       0.41051848            1.875       0.10999809       -2237.6388       -1471893.9        3344.1015       -33.903617       -22301.422        50.668204    -0.0028545043       -1.8776612     0.0042659934        1471899.4        22301.505        1.8776682 
       0.41051848            1.625       0.10999809       -492.01676       -1466002.2        2820.8493       -7.4547994       -22212.154        42.740141   -0.00062765447       -1.8701453     0.0035984926          1466005        22212.196        1.8701488 
       0.41051848            1.375       0.10999809        388.31266       -1458378.4        2286.9537        5.8835251       -22096.643        34.650814    0.00049536153       -1.8604199     0.0029174143        1458380.3        22096.671        1.8604222 
       0.41051848            1.125       0.10999809        712.01881       -1450799.8        1782.3773        10.788164       -21981.815        27.005717    0.00090830603       -1.8507519     0.0022737378        1450801.1        21981.834        1.8507536 
       0.41051848            0.875       0.10999809        670.67543       -1444346.5        1309.1104        10.161749       -21884.038        19.835006    0.00085556523       -1.8425196     0.0016700021        1444347.3        21884.049        1.8425206 
       0.41051848            0.625       0.10999809        389.33515       -1439705.2        859.73814        5.8990174       -21813.716        13.026335     0.0004966659       -1.8365989     0.0010967482        1439705.6        21813.721        1.8365993 
       0.41051848            0.375       0.10999809       -45.887884       -1437318.3        425.67395      -0.69527096        -21777.55        6.4496053   -5.8538118e-05       -1.8335539    0.00054302247        1437318.4        21777.551         1.833554 
       0.41051848            0.125       0.10999809       -571.50838       -1437462.6      -0.97359507       -8.6592179       -21779.736     -0.014751441   -0.00072906011        -1.833738   -1.2419929e-06        1437462.7        21779.738        1.8337381 
       0.41051848           -0.125       0.10999809       -1136.1504       -1440291.5       -427.41882       -17.214401       -21822.598       -6.4760427     -0.001449361       -1.8373467   -0.00054524836          1440292        21822.605        1.8373474 
       0.41051848           -0.375       0.10999809        -1692.864       -1445854.7       -860.73094       -25.649455       -21906.889       -13.041378    -0.0021595477       -1.8444435    -0.0010980147        1445855.9        21906.908        1.8444451 
       0.41051848           -0.625       0.10999809       -2192.4069       -1454101.5       -1308.4895       -33.218286       -22031.841       -19.825599    -0.0027968031       -1.8549639      -0.00166921        1454103.7        22031.875        1.8549667 
       0.41051848           -0.875       0.10999809       -2575.9652       -1464868.3       -1779.4122       -39.029776       -22194.975       -26.960791    -0.0032860996       -1.8686989    -0.0022699553        1464871.7        22195.026        1.8687031 
