%          X (in)           Y (in)           Z (in)         RealPolX         RealPolY         RealPolZ
            7.375       0.19708549          0.46875       -22.109899        7671.6548        148.21003 
            7.175       0.19174079          0.46875       -119.43854        7678.8823        169.36078 
            6.975        0.1863961          0.46875       -179.86594        7687.3647        225.71322 
            7.775       0.41554974          0.46875        157.14092        7522.8664        217.07723 
            7.575       0.40486035          0.46875        83.173265         7521.151        169.78016 
            7.375       0.39417097          0.46875       -22.245137        7526.7005        156.92828 
            7.175       0.38348159          0.46875       -125.01458        7538.3243        178.91533 
            6.975       0.37279221          0.46875       -188.63792        7549.0408        237.93488 
            7.775        0.6233246          0.46875        167.85434        7362.5182        230.63506 
            7.575       0.60729053          0.46875        89.402968        7363.0482        179.98831 
            7.375       0.59125646          0.46875       -22.160341        7373.4262        165.99711 
            7.175       0.57522238          0.46875       -130.59564        7390.0123        188.81299 
            6.975       0.55918831          0.46875        -197.5443        7403.2557        250.53973 
            7.775       0.83109947          0.46875        179.25971        7192.5052        244.94356 
            7.575       0.80972071          0.46875        96.011148        7195.6997        190.73359 
            7.375       0.78834194          0.46875       -22.051034        7211.4683        175.48894 
            7.175       0.76696318          0.46875       -136.29383        7233.7373        199.11132 
            6.975       0.74558441          0.46875       -206.60003        7249.7777        263.60699 
            7.775        1.0388743          0.46875        191.35368        7012.0703        260.16596 
            7.575        1.0121509          0.46875        102.80864        7018.4733         202.1129 
            7.375       0.98542743          0.46875       -22.057701        7040.4884        185.48177 
            7.175       0.95870397          0.46875       -142.27067        7069.2666        209.89138 
            6.975       0.93198052          0.46875       -215.93428        7088.4404        277.20425 
            7.775        1.2466492          0.46875        204.22654        6820.0622        276.49569 
            7.575        1.2145811          0.46875        109.58301        6830.5317         214.2615 
            7.375        1.1825129          0.46875       -22.608547        6860.0654        196.09806 
            7.175        1.1504448          0.46875       -148.85161        6896.3542         221.2555 
            6.975        1.1183766          0.46875       -225.63672        6919.2127        291.43231 
            7.775        1.4544241          0.46875        217.77433         6614.655        294.18832 
            7.575        1.4170112          0.46875        115.71238        6630.6529        227.36214 
            7.375        1.3795984          0.46875       -24.462934        6669.5848        207.42538 
            7.175        1.3421856          0.46875       -156.66867        6714.9944        233.26148 
            6.975        1.3047727          0.46875       -235.94132        6742.2758        306.38337 
            7.775        1.6621989          0.46875        231.87371        6392.7688        313.67583 
            7.575        1.6194414          0.46875        119.93591        6416.6791        241.69895 
            7.375        1.5766839          0.46875       -29.231349        6468.3025        219.67797 
            7.175        1.5339264          0.46875       -166.76154        6525.5476        246.05225 
            6.975        1.4911688          0.46875       -247.18058        6558.2576         322.1593 
            7.775        1.8699738          0.46875        245.74766        6148.7783        335.49252 
            7.575        1.8218716          0.46875        119.62363        6185.1033        257.53375 
            7.375        1.7737694          0.46875       -39.864822        6255.1359        233.04085 
            7.175        1.7256671          0.46875       -181.50012        6328.7375        259.79967 
            6.975        1.6775649          0.46875       -260.27293         6368.674        338.88642 
            7.775        2.0777487          0.46875         258.3883        5872.7629        360.56474 
            7.575        2.0243018          0.46875        109.96977         5929.601        275.45927 
            7.375        1.9708549          0.46875       -62.471785        6028.1623        247.70571 
            7.175        1.9174079          0.46875       -205.27531        6126.4384        274.46264 
            6.975         1.863961          0.46875       -276.68992        6176.8728        356.53616 
            7.775        2.2855235          0.46875        268.17033        5547.5599        390.50519 
            7.575        2.2267319          0.46875        82.819365        5638.0979         296.2889 
            7.375        2.1679403          0.46875       -107.91765         5783.488        263.92762 
            7.175        2.1091487          0.46875       -246.84497        5922.3562        289.86167 
            6.975        2.0503571          0.46875       -299.71024        5989.6962        374.79642 
            7.775        2.4932984          0.46875        274.57984        5144.3704        428.79923 
            7.575        2.4291621          0.46875        26.241425        5288.0543        321.69077 
            7.375        2.3650258          0.46875       -196.27815        5510.2447        281.87774 
            7.175        2.3008895          0.46875       -324.69403        5722.3701        305.03222 
            6.975        2.2367532          0.46875       -336.54511        5821.6556        392.30081 
            7.775        2.7010733          0.46875        283.28837        4617.1353        481.61658 
            7.575        2.6315923          0.46875       -69.559792        4840.1996         355.2277 
            7.375        2.5621113          0.46875       -358.42263        5175.8396        302.24845 
            7.175        2.4926303          0.46875       -479.93615        5529.4952        316.96222 
            6.975        2.4231493          0.46875        -406.6624        5707.0478        404.42862 
            7.775        2.9088481          0.46875        271.39627        3957.3947        548.01962 
            7.575        2.8340225          0.46875       -189.70024        4244.0025        398.41509 
            7.375        2.7591968          0.46875       -620.95374        4696.4185        325.99537 
            7.175        2.6843711          0.46875       -799.00317        5307.8824        318.23968 
            6.975        2.6095454          0.46875       -568.67201        5738.0803        397.03655 
            7.775         3.116623          0.46875        262.57203        2974.6676        742.17882 
            7.575        3.0364526          0.46875       -351.70539        3496.6501        443.52147 
            7.375        2.9562823          0.46875       -912.64292        4031.2886          339.993 
            7.175        2.8761119          0.46875        -1435.482        4718.8971        310.56133 
            6.975        2.7959415          0.46875       -1014.7952         6273.615        311.96848 
            7.775        -3.116623          0.28125        844.88353        4868.0291        35.480022 
            7.575       -3.0364526          0.28125        2108.3429        6000.3429        28.287573 
            7.375       -2.9562823          0.28125        3009.5599        7235.7789        22.769855 
            7.175       -2.8761119          0.28125        3746.7235         8941.556        22.310559 
            6.975       -2.7959415          0.28125        2130.5411        12707.164        23.978157 
            7.775       -2.9088481          0.28125        547.28132        6320.3544        25.883045 
            7.575       -2.8340225          0.28125         1475.036        7118.1084        19.936884 
            7.375       -2.7591968          0.28125        2040.4285        8178.7093        18.266077 
            7.175       -2.6843711          0.28125        1894.4695        9643.2248        20.705222 
            6.975       -2.6095454          0.28125        789.31765          10634.1         25.67142 
            7.775       -2.7010733          0.28125        364.68266        7333.1158        21.034602 
            7.575       -2.6315923          0.28125        965.60528        7899.5034        19.432497 
            7.375       -2.5621113          0.28125        1185.1651        8652.8586        20.213823 
            7.175       -2.4926303          0.28125        926.91954        9409.8584        24.645879 
            6.975       -2.4231493          0.28125         322.6138        9740.1477        31.508843 
            7.775       -2.4932984          0.28125        244.55084        7990.1001        25.995363 
            7.575       -2.4291621          0.28125        577.33908        8341.7969         25.29411 
            7.375       -2.3650258          0.28125        647.83632         8782.121        26.057984 
            7.175       -2.3008895          0.28125        460.80773        9152.1294        31.306502 
            6.975       -2.2367532          0.28125          132.066        9294.5607        39.400722 
            7.775       -2.2855235          0.28125        161.48988        8356.2045        34.492931 
            7.575       -2.2267319          0.28125        332.08757         8551.822        32.623954 
            7.375       -2.1679403          0.28125        345.93369        8786.5774        32.702261 
            7.175       -2.1091487          0.28125        223.46747        8971.6861        38.493431 
            6.975       -2.0503571          0.28125        35.816002        9037.5688        47.458854 
            7.775       -2.0777487          0.28125        112.94746        8532.3443        42.899525 
            7.575       -2.0243018          0.28125        191.53772        8630.6781        39.731851 
            7.375       -1.9708549          0.28125        180.87413        8748.9418        39.166965 
            7.175       -1.9174079          0.28125        97.405371         8840.628        45.446632 
            6.975        -1.863961          0.28125       -17.493124        8870.6713        55.175628 
            7.775       -1.8699738          0.28125        88.273977        8594.4821        50.674735 
            7.575       -1.8218716          0.28125        115.11786        8637.7925        46.360589 
            7.375       -1.7737694          0.28125        91.049549        8692.8637        45.258395 
            7.175       -1.7256671          0.28125        27.895472        8735.8899        52.018652 
            6.975       -1.6775649          0.28125       -49.525644        8747.4476         62.48342 
            7.775       -1.6621989          0.28125        77.719702        8590.1386         57.91158 
            7.575       -1.6194414          0.28125        75.111958        8604.0308        52.576502 
            7.375       -1.5766839          0.28125        42.284474        8625.3884        51.008682 
            7.175       -1.5339264          0.28125       -11.768621        8642.8137        58.248782 
            6.975       -1.4911688          0.28125       -70.414432        8644.6646        69.435838 
            7.775       -1.4544241          0.28125        75.234721        8546.4189        64.778209 
            7.575       -1.4170112          0.28125        55.083787        8545.1919        58.501133 
            7.375       -1.3795984          0.28125        15.462806        8549.0492        56.507761 
            7.175       -1.3421856          0.28125       -35.344918        8553.0817        64.216135 
            6.975       -1.3047727          0.28125       -85.088522        8550.0217          76.1197 
            7.775       -1.2466492          0.28125         76.96184        8478.1599        71.419451 
            7.575       -1.2145811          0.28125         45.79282        8469.4905        64.237284 
            7.375       -1.1825129          0.28125       0.64132453        8464.7289        61.831442 
