%          X (in)           Y (in)           Z (in)         RealPolX         RealPolY         RealPolZ
            7.575       0.40486035          0.46875        14982.306   -2.5239955e+08        92078.993 
            7.375       0.39417097          0.46875       -48732.813   -2.5238472e+08         96330.86 
            7.175       0.38348159          0.46875       -125903.29   -2.5240957e+08         123370.5 
            6.975       0.37279221          0.46875       -181238.59   -2.5245306e+08        179398.71 
            7.775        0.6233246          0.46875         -16330.4   -2.5247644e+08        8448.3049 
            7.575       0.60729053          0.46875       -10703.331   -2.5244643e+08        19431.099 
            7.375       0.59125646          0.46875       -29436.927   -2.5245411e+08        32497.403 
            7.175       0.57522238          0.46875       -74106.285   -2.5249668e+08        55128.093 
            6.975       0.55918831          0.46875       -120343.18   -2.5255181e+08        94281.067 
            7.775       0.83109947          0.46875       -78600.112   -2.5241607e+08       -91011.816 
            7.575       0.80972071          0.46875       -15175.878   -2.5241515e+08       -55155.381 
            7.375       0.78834194          0.46875         16838.38   -2.5246358e+08       -32692.558 
            7.175       0.76696318          0.46875       -2623.7367   -2.5254514e+08       -14272.806 
            6.975       0.74558441          0.46875       -52309.214   -2.5261999e+08        7449.7477 
            7.775        1.0388743          0.46875       -124028.07   -2.5222852e+08       -194254.76 
            7.575        1.0121509          0.46875        24683.562   -2.5228657e+08       -132375.43 
            7.375       0.98542743          0.46875        111799.15   -2.5241297e+08       -100075.82 
            7.175       0.95870397          0.46875        106290.52   -2.5256525e+08        -86362.43 
            6.975       0.93198052          0.46875         32336.82   -2.5267274e+08       -82291.548 
            7.775        1.2466492          0.46875       -139870.64    -2.518542e+08       -302721.16 
            7.575        1.2145811          0.46875        144404.11   -2.5202765e+08       -213506.12 
            7.375        1.1825129          0.46875        298903.44   -2.5230068e+08       -171392.36 
            7.175        1.1504448          0.46875        284355.77   -2.5257374e+08       -162760.85 
            6.975        1.1183766          0.46875           144931   -2.5273899e+08       -177031.21 
            7.775        1.4544241          0.46875       -96571.062   -2.5118265e+08       -418624.79 
            7.575        1.4170112          0.46875         414379.5   -2.5157875e+08       -300073.27 
            7.375        1.3795984          0.46875        655043.96   -2.5211968e+08       -246750.37 
            7.175        1.3421856          0.46875         589452.6   -2.5260756e+08       -243417.61 
            6.975        1.3047727          0.46875        307593.04   -2.5287051e+08       -278260.97 
            7.775        1.6621989          0.46875         54082.52    -2.500075e+08       -547534.51 
            7.575        1.6194414          0.46875        965339.83   -2.5082015e+08        -396937.6 
            7.375        1.5766839          0.46875        1326802.4   -2.5185937e+08       -330225.95 
            7.175        1.5339264          0.46875        1121349.3   -2.5273757e+08       -331214.45 
            6.975        1.4911688          0.46875        555966.23   -2.5316157e+08       -387954.81 
            7.775        1.8699738          0.46875        415763.77    -2.479351e+08       -693983.64 
            7.575        1.8218716          0.46875        2043719.7   -2.4953381e+08       -503938.42 
            7.375        1.7737694          0.46875        2579357.6   -2.5149587e+08       -423186.19 
            7.175        1.7256671          0.46875        2078758.5   -2.5308281e+08       -429699.84 
            6.975        1.6775649          0.46875        966035.72   -2.5378669e+08       -509376.25 
            7.775        2.0777487          0.46875        1151137.3   -2.4424696e+08       -867837.21 
            7.575        2.0243018          0.46875        4087782.8   -2.4730118e+08       -629307.02 
            7.375        1.9708549          0.46875        4921807.6   -2.5096398e+08       -527106.91 
            7.175        1.9174079          0.46875        3827710.5   -2.5386657e+08       -537204.73 
            6.975         1.863961          0.46875        1667478.5   -2.5507483e+08       -644104.18 
            7.775        2.2855235          0.46875        2522807.3   -2.3768388e+08       -1083107.8 
            7.575        2.2267319          0.46875        7835678.4   -2.4329986e+08       -779227.33 
            7.375        2.1679403          0.46875        9265647.1   -2.5007752e+08       -645701.07 
            7.175        2.1091487          0.46875        7079976.4    -2.554831e+08       -655246.67 
            6.975        2.0503571          0.46875        2927304.4   -2.5764894e+08       -792295.22 
            7.775        2.4932984          0.46875        4821132.2   -2.2622611e+08       -1370453.5 
            7.575        2.4291621          0.46875         14363102   -2.3594175e+08       -965208.88 
            7.375        2.3650258          0.46875         17253607   -2.4819985e+08       -778853.44 
            7.175        2.3008895          0.46875         13297281   -2.5854831e+08       -778335.79 
            6.975        2.2367532          0.46875        5320052.7   -2.6275285e+08        -949278.6 
            7.775        2.7010733          0.46875        8115473.2   -2.0710549e+08       -1744251.9 
            7.575        2.6315923          0.46875         24662938   -2.2245839e+08       -1205217.4 
            7.375        2.5621113          0.46875         31509209   -2.4309484e+08       -925979.72 
            7.175        2.4926303          0.46875         25623360   -2.6378008e+08        -884142.9 
            6.975        2.4231493          0.46875         10220127   -2.7303338e+08       -1090797.3 
            7.775        2.9088481          0.46875         12914706   -1.7832733e+08       -1790307.7 
            7.575        2.8340225          0.46875         38249059   -1.9985507e+08       -1387834.1 
            7.375        2.7591968          0.46875         54221103   -2.2874534e+08         -1058076 
            7.175        2.6843711          0.46875         51318726    -2.684408e+08       -878415.95 
            6.975        2.6095454          0.46875         22454819   -2.9542419e+08       -1148286.9 
            7.775         3.116623          0.46875         20155675   -1.3733079e+08       -1698138.7 
            7.575        3.0364526          0.46875         54902449   -1.6830942e+08       -1128013.2 
            7.375        2.9562823          0.46875         79972551   -2.0183336e+08       -828860.86 
            7.175        2.8761119          0.46875     1.008451e+08   -2.4796303e+08       -677578.49 
            6.975        2.7959415          0.46875         58072415    -3.500732e+08       -616219.06 
            7.775        -3.116623          0.28125        -18741566   -1.3229808e+08        1627154.3 
            7.575       -3.0364526          0.28125        -52636827   -1.6298428e+08        1307315.5 
            7.375       -2.9562823          0.28125        -76814626   -1.9522153e+08        992784.24 
            7.175       -2.8761119          0.28125        -97215522    -2.393889e+08        831995.09 
            6.975       -2.7959415          0.28125        -57209371     -3.37378e+08         823715.4 
            7.775       -2.9088481          0.28125        -11830749   -1.7278977e+08        1646672.3 
            7.575       -2.8340225          0.28125        -36592472    -1.938745e+08        1339856.7 
            7.375       -2.7591968          0.28125        -52327098   -2.2166883e+08        1093069.6 
            7.175       -2.6843711          0.28125        -50169168   -2.5978497e+08        1029135.1 
            6.975       -2.6095454          0.28125        -23323346   -2.8632965e+08        1117262.9 
            7.775       -2.7010733          0.28125       -7362809.1   -2.0112413e+08          1518901 
            7.575       -2.6315923          0.28125        -23684042   -2.1621159e+08        1259055.1 
            7.375       -2.5621113          0.28125        -30647319   -2.3618414e+08        1071924.1 
            7.175       -2.4926303          0.28125        -25481544   -2.5635816e+08        1086236.2 
            6.975       -2.4231493          0.28125        -11143372   -2.6574914e+08        1201734.2 
            7.775       -2.4932984          0.28125       -4267172.7   -2.2023307e+08        1332292.4 
            7.575       -2.4291621          0.28125        -13835207    -2.299263e+08        1110106.7 
            7.375       -2.3650258          0.28125        -16969712   -2.4193396e+08        980675.11 
            7.175       -2.3008895          0.28125        -13508555   -2.5220655e+08        1029340.8 
            6.975       -2.2367532          0.28125       -6151017.1   -2.5662439e+08          1138760 
            7.775       -2.2855235          0.28125       -2094488.4   -2.3205436e+08          1140009 
            7.575       -2.2267319          0.28125       -7568750.1   -2.3776762e+08        963631.68 
            7.375       -2.1679403          0.28125       -9256409.1   -2.4451265e+08        871202.01 
            7.175       -2.1091487          0.28125       -7435210.2   -2.4998467e+08        927158.24 
            6.975       -2.0503571          0.28125       -3687613.8   -2.5237834e+08        1026659.1 
            7.775       -2.0777487          0.28125       -789729.22   -2.3912471e+08        980055.12 
            7.575       -2.0243018          0.28125       -3947830.3   -2.4232611e+08        836848.92 
            7.375       -1.9708549          0.28125       -5033638.2   -2.4605333e+08         765050.8 
            7.175       -1.9174079          0.28125       -4231454.9   -2.4907313e+08        819027.39 
            6.975        -1.863961          0.28125       -2366460.6   -2.5048758e+08        909167.68 
            7.775       -1.8699738          0.28125       -86011.035   -2.4336983e+08        848901.85 
            7.575       -1.8218716          0.28125       -1956640.5   -2.4512498e+08        728971.43 
            7.375       -1.7737694          0.28125       -2736484.2   -2.4718708e+08        669684.28 
            7.175       -1.7256671          0.28125       -2490447.4   -2.4890108e+08        719046.18 
            6.975       -1.6775649          0.28125       -1615816.9   -2.4978125e+08        800805.42 
            7.775       -1.6621989          0.28125        263247.74   -2.4600504e+08        738985.75 
            7.575       -1.6194414          0.28125        -893794.7   -2.4696223e+08        636589.16 
            7.375       -1.5766839          0.28125       -1494591.2   -2.4810801e+08        586045.02 
            7.175       -1.5339264          0.28125       -1525052.6   -2.4910642e+08        630403.94 
            6.975       -1.4911688          0.28125       -1167017.6   -2.4967627e+08        704479.98 
            7.775       -1.4544241          0.28125         411161.6    -2.477297e+08        644470.35 
            7.575       -1.4170112          0.28125       -340859.97   -2.4825022e+08        556301.55 
            7.375       -1.3795984          0.28125       -817919.15    -2.488915e+08        512703.12 
            7.175       -1.3421856          0.28125       -980529.97   -2.4948534e+08        552487.71 
            6.975       -1.3047727          0.28125        -889492.1   -2.4986562e+08         619452.3 
