%             X (in)              Y (in)              Z (in)         RealPolX         RealPolY         RealPolZ
     -0.091448588              1.9        0.4597431       -1387879.2    2.6801511e+08        3654756.8 
     -0.091448588              2.1        0.4597431       -1684744.7     2.447767e+08        3572571.8 
     -0.091448588              2.3        0.4597431         -2374328    2.2122991e+08        3067028.9 
     -0.091448588              2.5        0.4597431       -5572142.1     1.694391e+08         16636899 
     -0.091448588              2.7        0.4597431       -8884564.5         47876466         19249719 
     -0.091448588              2.9        0.4597431       -8208892.8         32069414        -13953584 
     -0.091448588              3.1        0.4597431        -12327518         49995957       -2811534.6 
     -0.091448588              3.3        0.4597431        -13314948         31808504       -4003291.9 
     -0.091448588              3.5        0.4597431        -12695607         16502492         -3874239 
     -0.091448588              3.7        0.4597431        -12389844        1321036.3         -3269008 
     -0.091448588              3.9        0.4597431        -14178415        -48248739        7690001.9 
     -0.091448588              4.1        0.4597431       -5748609.8        -95986841       -1409508.5 
     -0.091448588              4.3        0.4597431       -3608103.8        -95741664       -2699294.8 
     -0.091448588              4.5        0.4597431       -2459768.9        -86807662         -3150455 
     -0.091448588              4.7        0.4597431       -1823156.8        -72014510       -3515787.5 
     -0.091448588              4.9        0.4597431       -1522866.9        -45891078       -4227969.5 
      -0.26042355             -4.9       0.38975138          2186349        -45281632        5698595.1 
      -0.26042355             -4.7       0.38975138        2878248.8        -71783066        5196823.3 
      -0.26042355             -4.5       0.38975138        4123749.6        -87106652        5350471.9 
      -0.26042355             -4.3       0.38975138        6270385.9        -97074873        5879433.9 
      -0.26042355             -4.1       0.38975138         10513952        -99568377        6796083.4 
      -0.26042355             -3.9       0.38975138         25110781        -51546037       -549739.33 
      -0.26042355             -3.7       0.38975138         20369933        418878.33         10480716 
      -0.26042355             -3.5       0.38975138         20573284         16029827         11180306 
      -0.26042355             -3.3       0.38975138         21021398         32312439         10685954 
      -0.26042355             -3.1       0.38975138         19278326         50677098        9239410.3 
      -0.26042355             -2.9       0.38975138         12602053         56619740        9651385.2 
      -0.26042355             -2.7       0.38975138         17542191         86695916       -6211296.2 
      -0.26042355             -2.5       0.38975138         13381547    1.7739821e+08         -9088237 
      -0.26042355             -2.3       0.38975138        4450122.1    2.2236546e+08       -1299860.4 
      -0.26042355             -2.1       0.38975138        3616192.4    2.4471629e+08       -2225945.3 
      -0.26042355             -1.9       0.38975138        3164491.1    2.6737463e+08       -2556120.4 
      -0.26042355             -1.7       0.38975138        3238096.1    2.9169089e+08       -3129777.7 
      -0.26042355             -1.5       0.38975138        2859095.7    3.1676662e+08       -2735628.9 
