%             X (in)              Y (in)              Z (in)         RealPolX         RealPolY         RealPolZ
        3.2341701            3.875       0.37360157       -1400486.6        31642.063        26497.966 
        3.4827594            3.875       0.37359186       -1451472.4        29989.345        25993.579 
        3.7313051            3.875       0.37359612       -1499551.9        28441.602        25813.562 
        3.9798075            3.875       0.37361523       -1544860.4        26963.083        25462.271 
        4.2282888            3.875       0.37360661       -1587509.2        25548.079        24910.065 
        4.4766918            3.875       0.37361132       -1627492.2        24170.618        24331.795 
        4.7251069            3.875       0.37360726       -1664967.5        22896.313        23633.393 
        4.9735736            3.875       0.37359902       -1699549.9        21968.114        22846.925 
        5.2220126            3.875       0.37361058       -1730254.2        21499.091        22096.967 
        5.4704311            3.875       0.37362484       -1755076.7        22238.509        21386.971 
        5.7188998            3.875       0.37362266       -1770067.6        25412.472        20524.856 
        5.9673821            3.875       0.37363235       -1766548.4        33789.577        19436.981 
        6.2158596            3.875       0.37368366       -1726091.2        52798.061        17586.779 
        6.4643331            3.875       0.37386602       -1609859.2        90211.537        10497.879 
        6.7127687            3.875       0.37414275       -1400646.5        126494.34        12244.085 
        6.7079316            3.875        0.6246403       -1596483.3         135427.6        14766.539 
        6.4564549            3.875       0.62452398         -1798867        108591.88        20796.598 
        6.2049513            3.875       0.62440821       -1931120.3        69253.844        30063.774 
        5.9534261            3.875       0.62437977       -1984805.3        50497.751         33631.33 
        5.7019148            3.875       0.62437333       -1993897.8        42518.032        36594.154 
        5.4504054            3.875       0.62437617       -1977784.4        39888.465        39320.253 
        5.1989261            3.875       0.62437071       -1945969.5        39569.946        41987.567 
        4.9474353            3.875       0.62436497       -1903071.3        40675.904        44688.691 
        4.6959244            3.875       0.62436619       -1851540.4        42217.209        47334.938 
        4.4444384            3.875       0.62436932       -1792178.8         44051.57        49924.506 
        4.1929648            3.875       0.62436807       -1725436.8         46016.78        52527.748 
        3.9414578            3.875       0.62436505         -1651634        48168.115        55207.343 
        3.6899285            3.875       0.62436005       -1570752.7        50347.644        57766.711 
        3.4383891            3.875       0.62436097       -1482649.2        52640.847        60439.589 
        3.1868236            3.875       0.62436372       -1387507.6        55130.882        63328.586 
        2.9351921            3.875       0.62434229       -1286014.6        57900.347        66782.394 
        2.6833537            3.875       0.62426489       -1180206.9        60783.348        71984.308 
        2.4318601            3.875       0.62373927       -1073054.5        64638.433        78775.458 
        2.1811178            3.875       0.62044769       -987722.79        77629.149        97204.851 
        1.9295676            3.875       0.60980316       -989743.55        124987.04         128342.7 
        1.6708741            3.875       0.57665377       -982988.74        112050.49         74040.76 
        1.4023762            3.875       0.55442987       -933774.61        93509.068        56515.965 
        1.1357359            3.875       0.55578519       -916370.33        107992.37        84995.007 
       0.87440195            3.875       0.54782859        -939572.3        95634.509        76939.344 
       0.60657303            3.875       0.52081165       -722326.88       -43563.268       -98994.892 
       0.36655764            3.875        0.5517767       -385620.76       -39998.219       -26390.383 
       0.12796507            3.875       0.61648146       -76006.801        121287.81       -84638.279 
         6.961067            3.875        0.3746363       -1100689.5        221250.66        72387.209 
        6.9594185            3.875       0.62483037       -1188583.4        242194.63         80110.23 
        0.6094734            3.875       0.14801641       -397746.85       -56248.835       -149007.54 
       0.86450073            3.875       0.17282859       -571997.64       -35663.606        13134.829 
        1.1212614            3.875       0.18078519       -773767.68       -10877.131        28322.681 
        1.3833284            3.875       0.17942987       -899135.66        4904.5928        8815.6832 
        1.6208655            3.875       0.13718099       -946038.02        26869.124        37399.045 
        1.8337209            3.875       0.10566523       -1026136.3         33314.46        54521.812 
        2.0612282            3.875       0.11753048         -1116714        32506.533        33446.449 
        2.3011089            3.875       0.12287397       -1183864.5        32706.405        20228.481 
        2.5449312            3.875         0.124282       -1250126.5         31245.44        8913.1621 
        2.7901053            3.875       0.12440765         -1313009        30443.436        1826.5441 
        3.0357465            3.875        0.1242293       -1372638.6        28135.956        2779.7078 
        3.2812484            3.875       0.12423785       -1428272.3        26464.862        3626.8072 
        3.5267402            3.875       0.12423089       -1480119.3        25128.112        4799.4615 
        3.7722145            3.875       0.12423607       -1528654.1        23753.176        5947.1586 
