%    UNITS: X,Y,Z in in;  Magnetic Field Intensity in Amps/meter
%          X (in)           Y (in)           Z (in)        RealScatX        RealScatY        RealScatZ         RealTotX         RealTotY         RealTotZ
              3.1                0                0       -18152.135    1.9826984e-10   -1.7732887e-06        1847.8648    1.9826984e-10   -1.7732887e-06 
             3.15                0                0       -18190.909    1.6552804e-10   -1.0419228e-06        1809.0913    1.6552804e-10   -1.0419228e-06 
              3.2                0                0       -18180.438    1.4006218e-10   -5.9116292e-07        1819.5618    1.4006218e-10   -5.9116292e-07 
             3.25                0                0       -18105.005     1.200533e-10    -3.228123e-07        1894.9954     1.200533e-10    -3.228123e-07 
              3.3                0                0       -17945.363    9.3677954e-11   -1.6643628e-07        2054.6366    9.3677954e-11   -1.6643628e-07 
             3.35                0                0       -17675.101    8.6401997e-11   -7.6536878e-08        2324.8991    8.6401997e-11   -7.6536878e-08 
              3.4                0                0       -17258.037    6.8212103e-11   -2.5809527e-08        2741.9629    6.8212103e-11   -2.5809527e-08 
             3.45                0                0       -16642.592    6.6847861e-11    2.1889548e-09        3357.4079    6.6847861e-11    2.1889548e-09 
              3.5                0                0       -15757.306    5.2750693e-11    1.7083835e-08        4242.6942    5.2750693e-11    1.7083835e-08 
             3.55                0                0       -14503.696    4.1836756e-11    2.4522507e-08         5496.304    4.1836756e-11    2.4522507e-08 
              3.6                0                0       -12751.998     3.774403e-11    2.7927612e-08        7248.0017     3.774403e-11    2.7927612e-08 
             3.65                0                0       -10338.095    3.2514436e-11    2.9220516e-08        9661.9051    3.2514436e-11    2.9220516e-08 
              3.7                0                0       -7070.4352     3.092282e-11    2.9660463e-08        12929.565     3.092282e-11    2.9660463e-08 
             3.75                0                0       -2752.9998    1.3642421e-11    2.9948318e-08            17247    1.3642421e-11    2.9948318e-08 
              3.8                0                0        2760.6691    1.6598278e-11    3.0629479e-08        22760.669    1.6598278e-11    3.0629479e-08 
             3.85                0                0        9482.9712    2.0463631e-11    3.2202575e-08        29482.971    2.0463631e-11    3.2202575e-08 
              3.9                0                0         17196.08    2.3078428e-11    3.5028407e-08         37196.08    2.3078428e-11    3.5028407e-08 
             3.95                0                0        25393.668    2.1373125e-11    3.9344542e-08        45393.668    2.1373125e-11    3.9344542e-08 
                4                0                0        33321.543    2.3760549e-11    4.5189552e-08        53321.543    2.3760549e-11    4.5189552e-08 
             4.05                0                0        40154.413    1.8189894e-11    5.2247666e-08        60154.413    1.8189894e-11    5.2247666e-08 
              4.1                0                0         45246.81     2.677325e-11    5.9892093e-08         65246.81     2.677325e-11    5.9892093e-08 
             4.15                0                0        48318.243    2.3078428e-11    6.7401688e-08        68318.243    2.3078428e-11    6.7401688e-08 
              4.2                0                0        49466.434    1.9099389e-11    7.4069756e-08        69466.434    1.9099389e-11    7.4069756e-08 
             4.25                0                0        49041.305    1.6711965e-11    7.9479325e-08        69041.305    1.6711965e-11    7.9479325e-08 
              4.3                0                0        47483.424    1.5518253e-11    8.3428493e-08        67483.424    1.5518253e-11    8.3428493e-08 
             4.35                0                0        45206.346    1.3102408e-11    8.5904752e-08        65206.346    1.3102408e-11    8.5904752e-08 
              4.4                0                0        42540.969    9.3507424e-12    8.7077408e-08        62540.969    9.3507424e-12    8.7077408e-08 
             4.45                0                0        39725.359    8.8959951e-12    8.7117678e-08        59725.359    8.8959951e-12    8.7117678e-08 
              4.5                0                0        36917.078    6.0822458e-12    8.6271965e-08        56917.078    6.0822458e-12    8.6271965e-08 
             4.55                0                0        34212.582    4.9737992e-12    8.4729969e-08        54212.582    4.9737992e-12    8.4729969e-08 
              4.6                0                0        31665.261    4.4337867e-12    8.2677927e-08        51665.261    4.4337867e-12    8.2677927e-08 
             4.65                0                0        29300.116    4.5758952e-12    8.0254066e-08        49300.116    4.5758952e-12    8.0254066e-08 
              4.7                0                0        27124.226    3.8653525e-12    7.7589174e-08        47124.226    3.8653525e-12    7.7589174e-08 
             4.75                0                0        25133.944    4.1637804e-12    7.4778104e-08        45133.944    4.1637804e-12    7.4778104e-08 
              4.8                0                0        23319.624    2.7995384e-12    7.1890873e-08        43319.624    2.7995384e-12    7.1890873e-08 
             4.85                0                0        21668.635    2.4726887e-12      6.89811e-08        41668.635    2.4726887e-12      6.89811e-08 
              4.9                0                0        20167.209    2.2737368e-12    6.6091735e-08        40167.209    2.2737368e-12    6.6091735e-08 
             4.95                0                0        18801.554    1.8189894e-12    6.3252301e-08        38801.554    1.8189894e-12    6.3252301e-08 
                5                0                0        17558.469    2.2168933e-12    6.0485874e-08        37558.469    2.2168933e-12    6.0485874e-08 


